a	b	c	discriminant
44.121703565784024	50.66739212354348	81.36449902944838	-11792.576603222458
74.01591464939229	34.462577937748016	10.106649841074358	-1804.5424499976587
74.83032291657082	85.74015195599817	44.37111109538961	-5929.844628302514
32.2062045715459	99.12829765718608	33.15668027660186	5555.016084805361
9.374826078941338	46.91547762273544	53.580269450081104	191.83921114009263
60.71429972652349	49.90006370555928	98.48513439961975	-21427.807516362976
51.81290454244059	14.968291126885521	9.869588351883136	-1821.438417338018
71.91441073060464	45.370118163727	7.041554882053526	32.89054231018417
2.16554793326995	85.50080731125443	73.83765428091182	6670.792132374141
79.68193394257952	25.525998414813102	7.7132810314607925	-1806.8600034446008
79.33047336186597	65.13802420505905	73.5927320024551	-19109.62286565196
21.31967720546066	94.88843136663233	99.93356330493998	481.6091606089394
44.23888119871723	70.04597333394632	94.52966445124994	-11821.108001353881
99.70004689703626	53.45259791148835	70.06455965342079	-25084.57930957774
92.30501094776986	57.13735374942565	63.78091184490182	-20284.513870922623
56.916121490319306	16.437437868133003	97.02865919751682	-21819.790456045885
88.62456148123643	12.62507958346594	65.37150052235448	-23014.689634167487
99.60911495922949	15.61548568159557	38.015680398988195	-14902.989723392453
26.454697598567332	77.1617591396853	12.615344098758015	4618.996620592751
13.148659524241891	49.96286686791272	26.307588390726924	1112.649975046503
8.814909494423594	16.388743185865366	53.424708319128804	-1615.14497118415
76.2219162256322	80.99136469968157	56.970617403935734	-10810.037352424508
39.53263819211599	63.877308706702514	20.55531124527015	829.8878380689807
96.27564433672246	91.42326926685317	80.5662556724137	-22668.05854319546
23.11969794345295	5.766684870206887	74.81094452790357	-6885.171107005907
67.37470583497714	68.54916098746193	83.86652742596544	-17902.94298681688
93.0582933416574	73.94120822816905	61.0572241055745	-17260.222011534013
18.25486347199569	73.89063702182364	3.735177635694452	5187.085608357878
72.14549884527591	24.65744632773204	25.342487926108674	-6705.396074232982
46.08662313869867	50.66253340027085	17.253002456606826	-613.8381983811651
45.510981728663836	12.225259047001625	98.58742913267929	-17797.785784966938
87.344242780383	86.78548803791303	72.97993426618201	-17965.787452588433
37.56052922745059	61.88576178847409	4.472744372256874	3157.852929255482
5.033149363020403	66.33229171199913	39.91444071160987	3596.39155639393
61.497037586821826	20.76803611018171	3.650564067869921	-466.6841789057794
28.791838975705193	1.105316512031181	14.85337042797447	-1709.4016738432003
43.15648421870365	17.48419004065837	30.813857286478466	-5013.574081427321
12.31953067392248	5.893156687044367	61.45036663673771	-2993.4294110822357
75.8555021375311	45.541739387748805	11.074575043641403	-1286.2197771191254
98.87847307926856	13.514234280142139	17.65519545119195	-6800.2405443410635
72.06516412585832	36.98996209153007	40.98316016401154	-10445.575358930488
28.60112414219167	47.33663864354333	67.28966857913952	-5457.4833000062135
49.8401241930509	1.4424433794472942	5.603539498450877	-1115.04377519092
44.520475035865275	66.34582821003615	46.91813187463661	-3953.501154541148
58.68469556635483	46.15910695932207	18.25126843028217	-2153.617370841593
16.861581590499856	89.31044798446048	20.91997428362482	6565.380706167027
70.34536770575528	1.1683543342363758	42.71059673850906	-12016.60547816028
83.77122227455473	61.45371740477211	28.854895711683685	-5892.28014662461
41.512105833557975	41.54335719594488	59.92915456187612	-8225.291099643155
51.55654473080984	92.37550116088394	28.329780684234436	2690.890794481409
95.10099296895363	73.21351093480213	66.26788407734063	-19848.348127426027
3.8776493274835357	3.4430647480327727	64.89319997594073	-994.6775981206987
56.37639267844288	2.022717806509544	59.839778684442365	-13490.112056296186
15.528178202608075	28.293685294777593	7.080908208563522	360.71820956437506
13.275132210343102	57.75576549340651	35.872212277794006	1430.8950050685316
81.8094428661159	95.32504007472605	54.2206113066523	-8656.168746181671
26.83050705457083	26.079579633006947	1.1727813351533984	554.2792022891417
85.96077308708617	57.175899808190714	61.048125693183295	-17721.892801538314
65.46779665458133	36.47713988596942	9.854262608645461	-1249.9657083139998
87.80264455981977	77.65167287834657	72.36914388842848	-19387.02657093081
52.71661067695063	43.63189885710972	93.96988583704056	-17911.352950238004
34.06190249603257	69.3832342978497	84.24072124956696	-6663.56373196253
10.135526679706931	21.542002832985023	99.53999103545256	-3571.503053294138
95.44503836738319	66.82863415418258	97.91979496080779	-32917.7680049288
70.0324616252003	58.12338079032169	19.81377145258685	-2172.101361118374
93.5362504431458	25.722414295146354	86.33221339606882	-31639.123536932053
24.144589581244052	92.84140917092874	15.500117519163576	7122.551352998791
4.353843817852023	91.51905592717131	94.96691712323846	6721.853097730801
24.857821089543926	83.43348319906545	80.03903695879823	-997.2381248760648
12.883296055454021	74.49329626999268	19.418422222822734	4548.558059463174
30.601622812045584	5.49125319788374	5.90474491905609	-692.62524557392
56.16339444656919	14.283462155202278	41.08982440745349	-9026.95877260521
82.15669568010202	17.930352373188104	69.93489369857073	-22660.98157982835
47.30876803656092	46.56682382986792	16.815731071973573	-1013.6570009947959
54.66023899196509	31.683673014169898	86.80221218791227	-17974.66351722136
51.83727346929701	71.05706884738353	55.9028925251365	-6542.307077019078
68.84050304464894	52.195365719745816	61.36354185188979	-14172.832156123832
77.74947567952425	43.43686097053236	99.2582624043359	-28982.350544217643
82.26083437491812	41.87349957733389	27.563633326830256	-7316.239936624446
5.070882396013051	80.12252710565477	29.442206794059054	5822.427477269303
83.32138546715726	6.796830485853119	50.58466961150986	-16812.942117064213
62.80205809568643	72.64934956567909	66.67650637723271	-11471.759316165266
73.59431178597647	57.717374577935885	64.87494781859813	-15766.413219273702
42.05950638883656	79.64021583703475	18.8623406943285	3169.201022803395
59.494153804808874	49.450227318523645	84.88610248799571	-17755.582367392686
51.33313369143139	94.63177750664141	0.4153491664590063	8869.888616904625
25.078700227356638	2.552509441230426	45.33397834855982	-4541.153708020462
5.04953522340045	87.26879573684613	36.50933823570998	6878.42195174234
28.828420262805253	36.13530801609672	19.049370783732197	-890.8925813635583
0.44371325973593967	99.00816717843293	68.59269314310838	9680.87521815814
59.50299110654258	69.9704020340243	98.85387236363579	-18632.54719159987
17.923105555496893	91.92091816776059	88.26143718596612	2121.7789761484228
48.82087725744014	79.62141525729311	82.72115195614694	-9814.507057406106
37.62940149446843	66.38752295024105	4.904855732402134	3669.0360609607624
0.9476102561014419	52.76592107893592	93.00680235014586	2431.7056281317023
23.829244818248718	39.96143148140042	58.58101836559822	-3986.849707301997
14.849527632982817	34.350143362492865	12.893072108826328	414.1082268075862
32.323250865365054	75.00069305666327	65.68132638322483	-2867.032000439768
5.854817632339389	58.09383029813528	49.423684849313624	2217.426472664755
21.879130084498513	66.59118467285388	13.975397115947759	3211.3077502047445
92.04460076013628	98.92381975194291	37.90764167140868	-4170.852859297578
69.14405871317588	52.75490039393297	59.63183254142631	-13709.668206100823
31.241554201536516	6.144513587198896	35.00563117994886	-4336.766248246204
45.59472672841249	57.794043243939164	29.41377287787767	-2024.3003111913827
51.149931396716724	65.8075976105698	4.672379242452033	3374.672392431213
68.61492639231751	52.94037073702144	3.9999044593750632	1704.8702535479856
35.0689938458381	38.632799431142075	45.145250767127436	-4840.300893397988
43.83505883971223	77.08315796695494	77.31104467630986	-7613.923527224127
19.84103036810715	73.26436971266547	88.19236503556341	-1631.6417022290861
66.58475991674577	19.482615688042618	57.369793392748626	-14900.243364069935
58.61692307023951	84.90786483332859	55.3237941310138	-5762.296827570818
92.56580456254844	32.70150490404295	18.24985334818122	-5687.861010302506
18.35422865556691	95.12827743974016	89.65963952940135	2466.8550682588248
59.94825380172674	82.29579115543747	0.6832017539381217	6608.770233327911
54.26844715066863	49.62257993416747	61.38589171142144	-10862.867641228928
60.65096278842778	93.05336038856593	30.106594179273408	1354.952186590699
41.9716137803663	21.809899392029482	81.31834752113208	-13176.577390167804
72.16319384673207	71.44592802420706	33.41826558435035	-4541.754478300022
64.13287816204958	94.59790156072464	59.49129025535276	-6312.627698906115
12.462376281070469	51.330792066633336	99.10451141362032	-2305.4606353647696
24.770066627543976	47.77350254497349	87.06347357776409	-6343.964619971935
42.30105621547069	52.23935387482273	8.886652785494205	1225.2908970727187
33.07332995642894	54.94805990169673	29.736628680987355	-914.6680416719605
24.72161409080658	45.3400276306339	99.87772403674485	-7820.836094071284
45.5159468682555	11.654345070067896	48.880859150992514	-8763.610592952808
93.77091159122892	31.277036986174714	13.913379036414097	-4240.427899600836
55.37185794626069	42.143151650274824	15.730976215113223	-1708.1682903389583
77.98544991391272	7.611332831857742	81.51555834927605	-25370.177583931072
21.558319856454048	72.94379549602567	69.36498637772364	-660.7729513121612
40.42720446676916	28.34499151895048	30.839090429421628	-4183.514313228274
27.459138151826465	83.60135353649918	48.63441430394219	1647.3499079142694
51.820110551806785	96.74778247899803	44.78548780086756	76.97769877331484
16.334519938757634	56.26666432028819	41.58063213951994	449.1388547354527
22.856298075270036	3.2900020541401793	7.251826853188904	-652.1755510706859
83.35798214419168	8.260484085362467	82.55185804002654	-27457.189636556992
9.440960790624679	51.563513013638826	26.033192382348183	1675.6824801615476
78.23410658045454	28.126643694538217	20.46180675457913	-5612.136596346127
59.310270900968526	34.782472620596806	69.28859785023482	-15228.281633780203
51.001992644165966	45.964489671257205	60.625470440678285	-10255.344879119191
64.91452743411992	49.427318542178654	67.40946298294558	-15060.35391823285
51.78089409363587	26.561476554897638	11.90213864304061	-1759.70148547585
35.30760136234566	64.65096924096473	30.460484928873488	-122.19881289344357
4.7520108487067	79.61134627419234	53.8921179931141	5313.58273813712
79.79230800148315	51.984393295865374	71.44244748994686	-20099.853951651294
21.08175877696175	45.76317286264285	78.32205101359828	-4510.398355086156
55.21737694879092	26.543022360152822	87.3760857652028	-18594.18102001678
87.48721439065231	38.910535203918116	21.773946844545588	-6105.738073022358
39.37766448283277	34.33594172778169	0.6052720835906426	1083.62009021979
45.41243189830478	66.62242192518302	35.668654285589774	-2040.6542314169837
29.810358668216423	22.216644609352166	15.527402288826277	-1357.9304279641271
40.34495936271589	53.80165427248067	81.18052732186301	-10206.282300922103
63.45640513299005	54.847919297186806	96.9790296766848	-21607.46813504119
40.46373929358476	11.902659386685613	94.98861918285185	-15232.70558941463
56.44194722921057	70.73174636473232	6.10394505440876	3624.905765201063
83.196589957283	36.62615542132027	51.03613052912411	-15642.652837604934
54.18694479908582	75.3142346842447	65.90939268622334	-8613.480546845134
45.2139446251143	72.5649421149324	27.672938012983437	260.8600764104758
19.9199189006808	35.740211244693946	80.84119237450994	-5164.037283922945
91.22681910593795	15.346752586295406	65.41918210424984	-23636.41275258629
51.17720806496327	53.46552939063927	86.7607781524582	-14902.134748524579
17.036971791915814	24.054623863158145	38.51384003929526	-2046.0118961933074
38.65657345022277	25.864204588983892	86.41238047254252	-12692.66905196093
13.923811407321221	59.2956973734672	70.4417916606531	-407.29316210118077
76.94237051796217	84.33378469966891	91.59943994251189	-21079.324947408186
17.856670712998326	31.31660586709087	60.92664941253488	-3371.058661789003
61.122126135804415	93.71618909992772	94.2795889219289	-14267.551605058297
7.656236325921679	46.06325420011671	4.253975240091081	1991.545628453543
13.464504292480433	31.221801381364017	75.12878852519604	-3071.4867008480833
8.170619607719564	40.642987407140694	30.040866889829378	670.0424412052636
11.569333933300813	77.4239183784305	13.617686169849613	5364.272902278339
80.59001002571216	86.57089005363223	30.203032538184235	-2241.7317755586337
10.329143043136776	94.97170231811847	75.377123881244	5905.299862202869
78.1463178128516	49.66959212839298	88.33831013293494	-25146.186252593412
41.1901145781834	52.43535801708028	31.497293887840417	-2440.0418061920636
72.82266044830594	30.68990155305752	76.46844193666257	-21332.671471321944
32.054400311574966	56.82378780066437	77.4042507760192	-6695.644500753293
49.985474988043336	40.86758710058066	57.69903238869423	-9866.294485773964
63.09107238180536	37.18874963488573	97.65685904876483	-23262.100751895327
7.051286691590498	92.77616316795547	18.533585674911272	8084.673948099281
86.14827701271905	40.74314506545822	29.194260881666043	-8400.13722463644
50.32160986358459	15.08848807870562	90.06003218171368	-17900.200742499033
80.65685430486464	55.219464234953044	73.31781171207847	-20605.146998455184
66.43934827328768	80.4521549800493	31.424895197263638	-1878.8489849163852
70.07530448027202	42.028122228290755	79.0549152915767	-20392.825980841255
41.002345626961635	58.46586263361446	85.75992497856909	-10647.175246161685
63.762016791440594	90.29175431215054	42.094506356430394	-2583.5215877387145
32.805194349962335	42.740885008707814	6.397327557524375	987.3209559477565
59.73576188525811	24.098557702069286	64.98073448284012	-14945.954245464509
65.54404951605893	55.39174171270198	30.792119875266728	-5004.715869268931
62.09348995682666	46.81844376428731	37.505923490672956	-7123.528057848707
99.92149660394293	71.09689601117475	70.0429145079722	-22940.40275413064
33.613593497618005	19.95472024280567	43.48751279196478	-5448.895448877631
64.71950609889451	42.504562312002705	18.355369468616484	-2945.1639677514263
5.794840404970826	69.70897481377804	7.905549103550754	4676.095588112994
31.283269537825845	90.57306260004411	90.42750119922981	-3111.991905838793
18.50011905916374	72.30278027159201	61.35309050044163	687.5341193788436
35.31049161407186	45.11898003558372	97.64004287455715	-11755.149301027266
25.304239959375053	38.412260320606585	55.21254048024309	-4112.943749377073
22.523381440578078	31.80188464419125	83.54387025904165	-6515.401960543799
3.767776066040695	4.9918286232055	62.6076441005636	-918.6479789697361
22.147670697236386	63.78725468949401	13.648235048561707	2859.707399006277
21.496469760150124	63.93954210283753	41.24116287742901	542.1074016482185
5.3934885576889835	77.37917911376084	53.29075230206575	4837.845109232165
75.10207221924244	13.122251425421831	24.223548859090947	-7104.761380815199
87.48421921272944	81.34713278981899	47.187865599049665	-9895.418299867857
99.35336423617963	41.12470839072388	19.606876057978628	-6100.794753865846
57.53764094608112	52.38604633573883	61.21194176652904	-11343.66505720972
75.71393095785265	73.00063607012541	46.632367880999595	-8793.78666192986
8.279053082157903	42.30641024031646	32.61961548358777	709.5942349891416
30.410494424285233	83.9815980491734	18.770926147280015	4769.57623113081
36.37487337627352	72.1605132404034	33.867542647706365	279.4293696149862
43.3376252846141	64.85584457176077	88.59440844047663	-11151.604526105324
58.55351626384745	39.71414670618117	89.80402921400805	-19456.15329196573
0.5948519288043352	19.651167912052234	11.273332781307339	359.3445453116161
29.973091953116114	75.17725272026338	98.68045741825894	-6179.414370125789
23.755867214434065	43.96904232361203	2.6454010614112913	1681.9014974803476
15.08193033493832	69.10298365750938	50.7507802300689	1713.5434228753525
46.85406818137063	23.14691929087468	57.30351417316687	-10203.831167748529
13.233730325141355	41.97184867812921	34.789029403479816	-79.91845213648344
80.82683260257367	84.5321117889785	60.24833535007903	-12333.050540193883
50.0767690134447	35.482993948181836	80.83772253054832	-14933.3249754141
25.568540994105433	17.308118084443716	24.36841448298922	-2192.688267053602
84.45183049407183	20.52726546783	61.650264460134615	-20404.54210882119
25.140766847969733	20.426223434916132	42.627282017900725	-3869.4996304856627
63.17075063189133	72.5814048061104	17.41594105691017	867.3480455253048
68.7846678966725	31.451755761094276	97.29769812136692	-25781.146469100153
4.129618469278855	39.42738064191287	32.98562446380966	1009.6461682565065
91.93946891845847	23.037599005773032	97.65155004564906	-35381.39563309418
85.03836449944853	59.701169768816214	4.226605189800255	2126.5353008630354
94.32296701970269	32.578479168435884	90.85845089681088	-33218.79736467646
52.63525267183046	38.76489227186832	75.34859691116117	-14361.252874697931
94.45865605871765	19.507255194961022	44.35256644350697	-16377.402270793256
95.62690069851584	32.53768191032657	3.8798289133818793	-425.36331281120556
72.40665187650448	89.88142459447876	40.45694607824817	-3638.7375555639446
26.538509591501903	14.113600367884096	7.592945169864388	-606.8280775284383
40.81757185574521	77.97377305402466	5.450074206156028	5190.074102164874
81.71338108979946	63.311467320645356	37.9932738042881	-8409.893550582408
30.133740865700695	86.38433154559836	5.0937623547324895	6848.276277263979
37.334548424854326	35.95763309464312	85.70258495277392	-11505.717854449145
35.67046122862095	49.7601860430573	0.9713464745465615	2337.4826080001917
45.578695195234346	71.8782521219077	84.48696904455969	-10236.740112104211
19.238705879363327	92.07701279960274	61.61943337239238	3736.263665680279
9.725623180475825	92.98438613659677	14.759333492739998	8071.921201418267
17.280391115103328	19.689053138848294	4.938069578256317	46.331718840941846
74.30995449448933	38.07061268517736	97.08580029757	-27408.394058469235
78.18417068403205	19.127725244990412	91.77852190882311	-28336.64061514256
18.44411415301875	94.65900037980289	22.651932263776796	7289.147055065332
66.87108508670873	81.02817299196728	16.43778092201376	2168.715831725536
65.65069462230505	89.41560761812306	47.09813180579209	-4372.9493881343715
54.23569605101969	65.68737301676398	49.23802629753871	-6367.003539858201
11.231307258515788	57.3103291565987	16.148720355909006	2558.988867441437
5.449356427879146	11.007046089874969	99.64348704573908	-2050.8164428913306
42.411543240862024	59.843207974630545	95.8905296069043	-12686.251830554642
97.44548555391383	76.23474905898814	5.413453405714291	3701.6705815136233
49.446911190072434	10.348221882977487	2.727285438059979	-432.3376672435842
70.02663517317977	61.37873119639268	37.90634775192689	-6850.467295808442
89.70095692623478	35.98249250548339	7.298995838468349	-1324.1678783376963
37.64958492928376	38.38024051380171	42.805973840876085	-4973.465728513787
